boundary_condition,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,snap_depth,valid,error,fidelity,fidelity_vs_truncated,postselection_probability,rel_error_vs_exact,rel_error_vs_truncated,oracle_fidelity,coeff_backend_gap,circuit_depth,circuit_size,oracle_apply_mode,oracle_n_active_fock_levels,oracle_n_jc_pulses,oracle_n_qubit_rotations,oracle_vs_ideal_fidelity,ideal_vs_reference_fidelity,snap_n_snap,snap_total_iterations,snap_restarts,snap_maxiter,score_objective,score_balanced,score_pde,score_prep_pde,score_oracle,score_truncated,score,source
dirichlet,7.8,4.1,0.675,48,100,injection,0,True,,0.9957194857377565,0.9999942696545121,0.07087597024686025,0.06556611802431228,0.0023938208632013178,1.0,2.2539901724234905,1502,2204,direct_injection,,,,1.0,0.9955056420365053,,,3,1000,pde,0.2656550105783217,0.9957194857377565,0.9978574476034924,1.0,0.9999942696545121,0.9957194857377565,grid
dirichlet,7.8,4.1,0.725,24,100,injection,0,True,,0.7324693048193439,0.9999816279784415,0.03700800115641693,0.6043549647905475,0.004286298997500915,1.0,2.453675597677094,1502,2204,direct_injection,,,,1.0,0.7328044890398036,,,3,1000,pde,0.1646427188787715,0.7324693048193439,0.8558442059273077,1.0,0.9999816279784415,0.7324693048193439,grid
dirichlet,7.8,4.1,0.725,48,100,injection,0,True,,0.9957212429877129,0.9999942719482239,0.07087685695738966,0.06555260059627747,0.002393341719595107,1.0,3.8765637600904213,1502,2204,direct_injection,,,,1.0,0.9955072903955967,,,3,1000,pde,0.26565690675883874,0.9957212429877129,0.9978583281146242,1.0,0.9999942719482239,0.9957212429877129,grid
dirichlet,7.8,4.1,0.75,24,100,injection,0,True,,0.7324693048193333,0.9999816279784417,0.037008001156419175,0.6043549647905642,0.004286298997503113,1.0,1.132519383471248,1502,2204,direct_injection,,,,1.0,0.7328044890397937,,,3,1000,pde,0.1646427188787753,0.7324693048193333,0.8558442059273015,1.0,0.9999816279784417,0.7324693048193333,grid
dirichlet,7.8,4.1,0.75,48,100,injection,0,True,,0.9957212430917113,0.9999942719488887,0.07087685699114554,0.06555259979620405,0.0023933415807826414,1.0,1.6751638039769638,1502,2204,direct_injection,,,,1.0000000000000004,0.9955072904780247,,,3,1000,pde,0.2656569068359731,0.9957212430917113,0.9978583281667349,1.0,0.9999942719488887,0.9957212430917113,grid
dirichlet,7.8,4.1,0.8,24,100,injection,0,True,,0.7324693048193363,0.9999816279784413,0.03700800115641919,0.6043549647905594,0.00428629899750372,1.0,0.48194548996904985,1502,2204,direct_injection,,,,1.0,0.7328044890397948,,,3,1000,pde,0.16464271887877568,0.7324693048193363,0.8558442059273033,1.0,0.9999816279784413,0.7324693048193363,grid
dirichlet,7.8,4.1,0.8,48,100,injection,0,True,,0.9957212430916946,0.9999942719488887,0.07087685699112914,0.06555259979633184,0.0023933415807530604,1.0,0.6933944255740089,1502,2204,direct_injection,,,,0.9999999999999998,0.9955072904780031,,,3,1000,pde,0.2656569068359401,0.9957212430916946,0.9978583281667266,1.0,0.9999942719488887,0.9957212430916946,grid
dirichlet,7.8,4.1,0.9,24,100,injection,0,True,,0.7324693048194051,0.9999816279784413,0.0370080011564175,0.6043549647904536,0.004286298997506824,1.0,0.15425826254419325,1502,2204,direct_injection,,,,0.9999999999999993,0.7328044890398653,,,3,1000,pde,0.16464271887877965,0.7324693048194051,0.8558442059273434,1.0,0.9999816279784413,0.7324693048194051,grid
dirichlet,7.8,4.1,0.9,48,100,injection,0,True,,0.9957212430916973,0.9999942719488887,0.07087685699112976,0.06555259979630831,0.002393341580751916,1.0,0.21672983021870326,1502,2204,direct_injection,,,,1.0,0.9955072904780069,,,3,1000,pde,0.2656569068359416,0.9957212430916973,0.9978583281667279,1.0,0.9999942719488887,0.9957212430916973,grid
dirichlet,7.8,4.19,0.3,24,100,injection,0,True,,0.9129337248361402,0.9999817713514189,0.03807689736227665,0.30881995628607906,0.004269541060915401,1.0,0.27836086111892394,1502,2204,direct_injection,,,,0.9999999999999998,0.9131342000377357,,,3,1000,pde,0.18644485441852943,0.9129337248361402,0.9554756537118778,1.0,0.9999817713514189,0.9129337248361402,grid
