stage,r_target,r_prime,kernel_beta,disp_phase,theory_gamma,theory_ok,theory_reason,tail_mass_est,n_eff,post_prob,pde_error,fidelity,rho_purity,pauli_rmse,objective,feasible
coarse,0.4833333333333333,0.215,0.875,0.0,0.27016033813405793,1,,1.6005902275795236e-06,1.1082433542380927,0.25449700235626715,0.24191921681944328,0.977683225389854,0.9893428601266526,0.09216345445314136,0.241664719817087,1
coarse,0.4833333333333333,0.215,0.95,0.0,0.27016033813405793,1,,1.28300173374285e-06,1.1396887996848908,0.25236016830424685,0.23682785123424016,0.9775110669242919,0.9882935771786832,0.09120230716667752,0.23657549106593592,1
coarse,0.4833333333333333,0.27666666666666667,0.35,0.0,0.19468108947489815,1,,8.838775175878943e-06,1.365084756834797,0.23449947858410045,0.20683667563769195,0.9724093057591275,0.9811460045340972,0.09529873164927552,0.20660217615910786,1
coarse,0.4833333333333333,0.27666666666666667,0.425,0.0,0.19468108947489815,1,,7.785033903529026e-06,1.2772818628039515,0.2398289661315779,0.21863625805661602,0.9732002181844981,0.9841214025193128,0.09710943073450336,0.21839642909048443,1
coarse,0.4833333333333333,0.27666666666666667,0.5,0.0,0.19468108947489815,1,,6.777493699372528e-06,1.2060494198599894,0.24447127757905726,0.22889482133597638,0.9738867084207165,0.9866740492018846,0.0986162161620139,0.22865035005839732,1
coarse,0.4833333333333333,0.27666666666666667,0.575,0.0,0.19468108947489815,1,,5.828121232509531e-06,1.1512714056846751,0.24828444896203852,0.23728088490868124,0.974467214595309,0.9887665488742878,0.09978992895536873,0.2370326004597192,1
coarse,0.4833333333333333,0.27666666666666667,0.6499999999999999,0.0,0.19468108947489815,1,,4.946767071967173e-06,1.1131097826989544,0.25110993018528877,0.24343791651363894,0.9749393764032082,0.9903555380253335,0.10059421606001707,0.24318680658345365,1
coarse,0.4833333333333333,0.27666666666666667,0.725,0.0,0.19468108947489815,1,,4.140940804364668e-06,1.0923161667891865,0.2527658023745643,0.24696297333147496,0.9752971284331392,0.9913837423056873,0.10098203483715457,0.2467102075291004,1
coarse,0.4833333333333333,0.27666666666666667,0.7999999999999999,0.0,0.19468108947489815,1,,3.415619487245891e-06,1.0905951109039564,0.2530372971877931,0.24738065328815284,0.975525709684393,0.991767775757777,0.10089147187571344,0.24712761599096505,1
coarse,0.4833333333333333,0.27666666666666667,0.875,0.0,0.19468108947489815,1,,2.773125974409041e-06,1.111117704467478,0.251663184808819,0.24410978785983703,0.9755925339783259,0.9913777870440945,0.10024060939489922,0.2438581246750282,1
