beta,eta_err,fidelity,map_err_best_scale,map_scale_imag,map_scale_real,objective,post_prob,r_prime,r_target,status,vec_err_best_scale,vec_scale_imag,vec_scale_real
0.84,1.7415387152352437,0.5536960646530644,0.9043058489966461,0.0,-0.6617959681209119,1.3222682012331723,0.1132907648340696,3.95,7.6,ok,0.8978000799675027,0.0,-0.593227311115654
0.85,1.501543503298311,0.6114020473593882,0.8158822268725056,0.0,-0.6858150785818353,1.1746068426539809,0.11282687122665047,3.95,7.6,ok,0.7972358315856974,0.0,-0.622096676271442
0.86,1.2962519968882034,0.6682751589841501,0.7318423118885117,0.0,-0.7015215487104821,1.0370566178717482,0.11049622970149175,3.95,7.6,ok,0.7045492198766998,0.0,-0.6436348524567487
0.87,1.1106067659381353,0.7257830914383028,0.6478060945337185,0.0,-0.7095230868733317,0.9022862632804217,0.10650368443624696,3.95,7.6,ok,0.6146723705854776,0.0,-0.658527481263356
0.88,0.9372656837162238,0.7841074453895992,0.5611338891340796,0.0,-0.710423943690244,0.7660857115431168,0.10124372313412448,3.95,7.6,ok,0.5247241392455569,0.0,-0.6673597453027285
0.8899999999999999,0.774962507373362,0.841344629828865,0.47149519828085523,0.0,-0.7052155797894952,0.6279309652970047,0.09535585636559667,3.95,7.6,ok,0.4342505976480202,0.0,-0.6708861296591531
0.8999999999999999,0.627842512991137,0.8932325409610632,0.38184381926162775,0.0,-0.6957878811748432,0.4919903774876407,0.08968810694327159,3.95,7.6,ok,0.34573009490487994,0.0,-0.6704059514072654
0.9099999999999999,0.5045123908743734,0.9345171076592401,0.29914295853761147,0.0,-0.6855237362343145,0.3675555938545325,0.0851789260042955,3.95,7.6,ok,0.26470996996868884,0.0,-0.6682637019164439
0.9199999999999999,0.4151350460124342,0.9621436148653262,0.23294401507988668,0.0,-0.6793976919169864,0.26672278060653204,0.08269464881906874,3.95,7.6,ok,0.198357953809855,0.0,-0.6681082257253422
0.9299999999999999,0.36556802544906586,0.9773470519079871,0.1907026277577695,0.0,-0.6818749127717624,0.19872718142606416,0.08272646685279225,3.95,7.6,ok,0.1522432201425788,0.0,-0.6734956671275377
0.94,0.3514293778898304,0.9837550879516025,0.17452078702933785,0.0,-0.6925481622850678,0.16657620713702018,0.08486739981200227,3.95,7.6,ok,0.1285035680199314,0.0,-0.6843875620009369
0.95,0.35933349997346176,0.9844739015621033,0.18183629706995455,0.0,-0.7056157136261614,0.16727693596928936,0.08778588559445016,3.95,7.6,ok,0.12558248251241727,0.0,-0.6963099726573514
0.96,0.37628626843227797,0.9813149980137934,0.20636403324294417,0.0,-0.7152864541879993,0.19210459586224785,0.0901027730895256,3.95,7.6,ok,0.13798832914146544,0.0,-0.7043061183099659
0.97,0.3928289882376304,0.9765021640475308,0.23373551724492858,0.0,-0.7201203881929223,0.22316605529767838,0.09128823367016503,3.95,7.6,ok,0.1551234048775906,0.0,-0.7071835847511603
0.98,0.4025285078249759,0.9735866675242165,0.24737755212685233,0.0,-0.7232220304847164,0.2397210821765961,0.09199311527165224,3.95,7.6,ok,0.16471163948938078,0.0,-0.7088480291587999
0.82,1.777955343066569,0.5495366072447724,0.9087248191642635,0.0,-0.6805026073391721,1.3322667071448469,0.12078981585715579,4.0,7.6,ok,0.9053811279249536,0.0,-0.6102413580110183
0.83,1.542989795836752,0.6040942313499781,0.8256867039178436,0.0,-0.7102557865832893,1.1921884418684299,0.12230530640300781,4.0,7.6,ok,0.8095498014770068,0.0,-0.6438180649567966
0.84,1.3485805732292773,0.6560229988616216,0.7496543398065542,0.0,-0.7311908954087191,1.0661370624200126,0.1217628185823574,4.0,7.6,ok,0.7241110424598166,0.0,-0.6694298027374652
